0,-0.36806017580155537
1,-0.3530065305701612
2,0.238582838491467
3,0.9134270590136466
4,1.7634315718980336
5,3.1223776889509747
6,3.0845850437158804
7,2.325001183370537
8,0.3016380719527221
9,0.2594910496857308
10,2.043042368522355
11,6.3365062647100485
12,0.15178208058402043
13,0.2241513683709695
14,1.7300902145417623
15,-0.13127254240054964
16,0.20606858112592707
17,0.28897579834434817
18,0.2788003142363662
19,5.181791772830595
20,2.0347824997352864
21,3.2859008801045224
22,1.445006010049894
23,0.17216951689051507
24,0.2133198566722454
25,0.1632290863117325
26,0.24801497912299197
27,1.398272578445241
28,0.11256427449519246
29,1.1203751596871991
30,0.14675466196814502
31,-0.08739924903644902
32,-0.05702198197426833
33,1.2744180776992353
34,3.4492896447931463
35,1.0062771788701674
36,1.0980291928549821
37,0.0933595328619683
38,2.4071974333261545
39,1.2592273623397388
40,1.4331790578443355
41,0.9987911403628713
42,0.3108127319682519
43,0.1485526616874584
44,0.19897622384326308
45,4.7781585493022725
46,-0.06604484282090406
47,3.498448816527768
48,1.2035042119062571
49,2.528506043336264
50,0.3809629609546714
51,2.0782376334472574
52,3.499415072270872
53,4.480044680189513
54,1.2388669004406347
55,0.2518531893083651
56,1.5650048504763077
57,2.3149122736702803
58,2.819657012986855
59,1.2408392740115444
60,1.0364295734642677
61,3.4848440451235234
62,6.335379068178357
63,0.1343391443962203
64,0.22694669496078412
65,5.601837177296673
66,0.055499706134433335
67,0.2555874206567985
68,6.905073076226523
69,2.3798659996899536
70,1.147728510500729
71,5.770478295695035
72,4.3511161791021085
73,1.4211911450217083
74,1.0092672808467205
75,2.20183512791314
76,1.380466160094941
77,0.2687096024465929
78,6.658255179743669
79,3.488532519793745
80,0.09189429563396323
81,4.373188687106476
82,3.902595177566125
83,2.6414669875956145
84,1.4816724254235405
85,0.3627228780411722
86,0.2670738135823656
87,1.3426734207109723
88,2.4017761927328216
89,4.6287770377539585
90,3.717214782024449
91,2.3069325888004286
92,6.804739168470635
93,0.4272134412132689
94,7.643653051374058
95,2.3517529936995616
96,7.299312942453767
97,5.015630986840899
98,0.2874538670668314
99,6.242703059631485
100,1.5476869752255675
101,3.4473327234460074
102,6.586595778991286
103,0.0037689444320918586
104,1.1663396933990144
105,2.5442820458297515
106,5.657264078018141
107,1.2532621766099679
108,2.4203698677424925
109,6.584150616142169
110,5.466780739385622
111,2.415238969032345
112,2.0920409079534323
113,-0.09841386646471029
114,3.340291625124605
115,7.126954267635128
116,0.040868724868506234
117,0.0586751025843657
118,0.32419928760602335
119,-0.09826332485702371
120,0.0714074613950264
121,3.4359820140211905
122,7.192798706450787
123,2.222201278332334
124,3.3987595146053042
125,6.90008910053792
126,0.23908716966339627
127,5.614003255025101
128,1.4250138609900254
129,0.1438394023274585
130,2.669442509315131
131,4.191737632103478
132,5.513785159397734
133,1.1535447001747845
134,2.6437579362199477
135,0.14519678979106798
136,0.029139844518832447
137,6.897755942656694
138,6.345764408297981
139,6.730948970999577
140,3.363279139078574
141,6.7510874625806885
142,5.953022797422367
143,7.116293464892142
144,7.20574169354004
145,5.559046935926878
146,2.2752716683630574
147,0.06269765954997997
148,3.0304394205006213
149,1.3041338685983712
150,4.2194344171359575
151,5.667325599274033
152,5.258923307596459
153,5.111513081527527
154,2.4502598144435184
155,7.007522872345009
156,1.1344472842576208
157,4.167638245514314
158,5.374261781500404
159,5.333029583063514
160,6.845603135851425
161,2.5116674027026455
162,1.2792769230104257
163,2.7362106038185376
164,6.72595994040616
165,3.985618938336632
166,0.9803297424203037
167,4.31717787620176
168,1.2390709253833374
169,1.211013709623023
170,0.9749574488757933
171,3.378789837469146
172,7.452901939158881
173,5.063456956260118
174,7.066129026944206
175,1.2555105924722993
176,1.1669426890081795
177,1.0255094390148445
178,7.489164490925995
179,6.911860683186057
180,6.9638143915537505
181,6.6641593604867335
182,6.08877698559734
183,2.6852276747797292
184,1.377088153403713
185,3.388162861098082
186,6.985081180997288
187,-0.04193192957908287
188,7.141119459168969
189,6.390988741174713
190,0.22527952416035757
191,-0.12457751457435984
192,3.1577530638028994
193,1.9876687574304408
194,0.04011200183284669
195,5.611470946608343
196,0.03020902902087519
197,1.6875548427885985
198,6.958602987352147
199,5.269107160960944
200,6.781291854098625
201,3.342240629093296
202,0.2409659585942696
203,2.735384523546994
204,6.8903316848923115
205,-0.2697075049834028
206,5.991638502994791
207,1.2369382306143781
208,6.809345873298247
209,0.9723607634164275
210,3.471117448399071
211,0.8618088097568042
212,7.493611597886387
213,4.129299079955604
214,6.9457896145488345
215,3.078064003024279
216,4.052975240495038
217,7.102595830916088
218,6.654350003703563
219,-0.04011464101563489
220,5.091093739784216
221,7.464395413414352
222,1.2735857826820123
223,6.89341723632027
224,5.746132324413222
225,2.19868290530482
226,3.742463814441434
227,6.627587093524069
228,1.0571121105331494
229,4.8273493002701695
230,6.988557127748601
231,1.1719854053792558
232,2.258958614223677
233,6.4147732121431895
234,1.0649390614667262
235,6.283981848748417
236,0.1762646523925686
237,1.2079415171574732
238,2.3623758692488734
